COLLECTTIME,SITEID,Call_Completion,TCH_DR,DL_Qual_0-5,DL_TBF_SR,HOSR,CS_Traffic,Availability,MS-BS_Distance
2021-08-27,14508,100.0,3.03,98.71,99.98,96.64,54.44,100.0,1552.7
2021-08-27,14509,99.23,3.23,95.88,100.0,90.58,62.63,100.0,2533.43
2021-08-27,14700,100.0,0.0,98.68,99.97,99.48,18.31,100.0,2445.59
2021-08-27,14701,100.0,0.36,98.52,99.99,99.56,55.56,100.0,1056.22
2021-08-27,14702,99.89,0.21,98.79,99.98,99.34,55.16,100.0,1687.42
2021-08-27,14703,99.74,0.27,99.27,99.97,99.4,24.88,100.0,1453.3
2021-08-27,14704,100.0,0.17,98.38,99.99,99.46,28.67,100.0,4752.44
2021-08-27,14705,99.84,0.47,98.63,99.99,97.6,38.83,100.0,1734.85
2021-08-27,14706,99.92,0.67,99.14,99.97,98.11,163.89,100.0,1671.75
2021-08-27,14707,99.56,1.44,97.6,99.99,97.26,55.12,100.0,2104.54
2021-08-27,14708,100.0,1.95,97.99,100.0,94.6,71.41,41.1,1597.56
2021-08-27,14709,100.0,0.93,97.56,99.99,98.19,78.45,100.0,4483.11
2021-08-27,14710,100.0,0.83,98.25,100.0,95.77,55.98,100.0,2052.7
2021-08-27,14711,100.0,2.39,97.75,99.99,97.39,67.23,100.0,3083.17
2021-08-27,14712,99.87,0.77,98.07,99.99,98.37,78.61,100.0,2475.69
2021-08-27,14713,100.0,0.39,98.41,100.0,97.84,78.59,100.0,3677.58
2021-08-27,14714,99.54,2.0,99.06,100.0,95.16,226.1,100.0,991.54
2021-08-27,14715,99.85,0.3,99.24,99.99,99.17,348.88,100.0,1101.83
2021-08-27,14716,100.0,2.03,96.64,99.99,96.84,42.14,100.0,1326.78
2021-08-27,14717,99.19,2.44,96.14,100.0,94.9,37.65,100.0,2148.17
2021-08-27,14718,99.86,1.42,98.48,99.98,93.13,111.5,100.0,1548.66
2021-08-27,14719,99.13,4.41,96.65,99.98,94.04,37.99,100.0,3509.9
2021-08-27,14720,99.08,2.78,97.57,99.93,94.07,6.67,100.0,2409.7
2021-08-27,14722,100.0,0.38,98.87,99.98,100.0,15.44,100.0,1654.67
2021-08-27,14723,99.75,0.51,98.35,99.99,90.89,22.98,100.0,2636.24
2021-08-27,14724,99.86,0.71,97.89,99.96,97.99,35.34,100.0,2310.35
2021-08-27,14725,99.74,0.26,97.9,99.98,99.4,16.21,100.0,2919.78
2021-08-27,14726,99.79,0.21,98.69,99.99,98.8,65.14,100.0,1362.29
2021-08-27,14727,99.71,0.88,97.92,100.0,99.74,81.05,100.0,3618.43
2021-08-27,14728,100.0,0.0,97.63,99.92,100.0,0.69,100.0,2218.17
2021-08-27,14729,100.0,0.0,98.1,99.92,97.57,23.31,100.0,1484.16
2021-08-27,14730,99.72,2.85,95.91,99.92,91.96,43.56,100.0,3201.68
2021-08-27,14732,99.82,1.07,98.8,99.98,98.6,32.56,100.0,2847.71
2021-08-27,14733,100.0,0.85,97.7,100.0,96.89,92.2,100.0,1626.8
2021-08-27,14734,99.87,0.4,99.48,99.99,99.28,117.99,100.0,892.06
2021-08-27,14736,100.0,3.7,97.98,100.0,95.62,32.07,100.0,717.46
2021-08-27,14737,100.0,2.1,98.56,100.0,88.18,116.74,100.0,1045.88
2021-08-27,14739,99.06,2.09,96.34,100.0,85.28,51.59,100.0,1291.32
2021-08-27,14740,99.7,3.04,98.31,100.0,93.23,149.95,100.0,978.32
2021-08-27,14741,99.04,6.18,94.72,100.0,92.07,44.83,100.0,964.87
2021-08-27,14742,98.86,12.41,94.99,100.0,98.27,127.91,100.0,1880.3
2021-08-27,14744,100.0,2.87,98.78,100.0,98.71,148.48,100.0,1391.78
2021-08-27,14745,99.42,4.88,96.87,99.99,86.95,76.73,100.0,1000.66
2021-08-27,14746,99.79,1.5,97.34,99.98,97.9,33.84,100.0,2321.5
2021-08-27,14747,100.0,0.0,99.49,99.98,98.12,5.03,80.47,1093.77
2021-08-27,14748,99.65,3.48,96.66,99.98,94.3,28.33,100.0,2129.34
2021-08-27,14749,100.0,0.0,99.34,100.0,100.0,1.51,100.0,1893.01
2021-08-27,14750,100.0,0.0,99.38,99.99,99.6,19.16,100.0,1358.77
2021-08-27,14751,99.83,0.17,97.72,99.99,99.65,19.71,100.0,3260.07
2021-08-27,14752,100.0,0.0,99.21,99.98,97.8,11.15,100.0,2397.44
2021-08-27,14753,99.37,1.59,97.86,100.0,97.94,100.67,100.0,5854.78
2021-08-27,14754,100.0,0.0,99.19,99.96,100.0,7.17,100.0,925.23
2021-08-27,14755,100.0,0.33,97.24,99.98,97.37,12.95,100.0,1594.19
2021-08-27,14756,98.39,3.83,94.48,99.97,88.73,11.97,100.0,4414.73
2021-08-27,14757,100.0,0.0,98.83,99.97,99.35,22.19,100.0,2273.63
2021-08-27,14758,98.83,5.71,95.64,99.99,94.79,70.54,100.0,2030.87
2021-08-27,14759,100.0,3.73,96.18,99.98,94.52,16.74,100.0,1658.85
2021-08-27,14760,99.72,1.39,97.71,100.0,93.88,78.47,100.0,2208.48
2021-08-27,14761,99.28,0.0,99.81,99.91,96.27,3.78,100.0,550.31
2021-08-27,14762,100.0,5.08,85.5,99.97,94.44,2.46,100.0,2372.33
2021-08-27,14763,99.75,1.27,97.22,99.99,94.53,120.38,100.0,3210.56
2021-08-27,14764,99.76,3.75,96.56,100.0,95.12,119.79,100.0,1900.57
2021-08-27,14765,100.0,4.49,95.47,99.99,93.37,36.57,100.0,1962.9
2021-08-27,14766,99.23,2.72,93.76,99.98,94.37,20.36,100.0,2539.85
2021-08-27,14767,100.0,2.21,97.84,99.98,96.37,13.3,100.0,1040.11
2021-08-27,14768,100.0,0.42,96.84,100.0,95.13,93.76,100.0,1216.17
2021-08-27,14769,99.18,1.11,97.28,99.97,97.33,19.66,100.0,1929.1
2021-08-27,14770,99.38,0.62,97.6,99.97,100.0,7.44,100.0,951.21
2021-08-27,14771,99.34,0.44,97.23,99.99,99.67,26.63,100.0,2057.02
2021-08-27,14772,100.0,0.29,98.92,99.99,99.22,88.64,100.0,2067.32
2021-08-27,14773,100.0,0.0,98.03,99.98,100.0,8.46,100.0,2451.22
2021-08-27,14774,99.03,3.25,96.18,99.99,93.02,62.32,100.0,3354.5
2021-08-27,14775,100.0,0.12,98.71,99.98,98.63,52.93,100.0,1059.73
2021-08-27,14776,99.68,1.28,98.09,99.98,97.63,35.42,100.0,2234.54
2021-08-27,14777,99.82,1.65,97.09,99.98,95.45,58.09,100.0,2392.8
2021-08-27,14778,100.0,0.0,98.51,99.96,100.0,10.2,100.0,1483.38
2021-08-27,14779,100.0,0.83,99.2,99.92,100.0,18.2,100.0,1563.98
2021-08-27,14780,100.0,1.67,98.49,99.99,98.86,11.26,100.0,1702.06
2021-08-27,14781,100.0,1.04,98.2,99.93,99.05,23.47,100.0,1875.27
2021-08-27,14782,100.0,0.0,98.45,100.0,98.83,9.92,100.0,812.55
2021-08-27,14783,99.54,1.29,97.69,100.0,88.17,77.75,100.0,1719.81
2021-08-27,14784,99.81,0.75,97.67,99.95,98.05,35.74,100.0,2201.74
2021-08-27,14785,100.0,0.29,99.69,99.98,100.0,18.39,100.0,989.09
2021-08-27,14786,100.0,0.9,98.85,99.96,97.51,18.35,100.0,2006.38
2021-08-27,14787,99.9,2.11,95.43,100.0,94.97,76.08,100.0,2876.1
2021-08-27,14788,100.0,1.66,94.96,99.99,96.39,11.66,100.0,2655.49
2021-08-27,14789,100.0,2.44,99.68,99.98,100.0,11.8,100.0,932.83
2021-08-27,14790,100.0,0.0,98.57,99.96,98.93,21.06,100.0,3216.97
2021-08-27,14791,99.7,0.8,97.08,99.98,97.58,63.56,100.0,2801.44
2021-08-27,14793,100.0,0.73,97.13,100.0,93.92,30.58,100.0,969.0
2021-08-27,14794,100.0,3.09,97.27,99.99,98.55,63.33,100.0,866.04
2021-08-27,14795,100.0,10.53,95.17,99.98,95.47,4.27,100.0,953.99
2021-08-27,14796,99.69,0.15,96.78,99.97,96.69,60.48,100.0,2426.43
2021-08-27,14797,99.86,0.42,98.34,100.0,97.54,50.0,100.0,2433.19
2021-08-27,14798,100.0,0.18,98.87,99.97,96.9,56.45,100.0,1989.88
2021-08-27,17303,97.78,0.0,98.34,100.0,25.0,0.94,100.0,3218.25
2021-08-27,17304,100.0,0.6,99.47,100.0,100.0,5.55,100.0,2534.69
2021-08-27,17305,100.0,0.62,98.89,99.99,100.0,7.15,66.67,3222.34
2021-08-27,17306,96.09,1.36,97.32,100.0,95.24,7.78,100.0,6775.34
2021-08-27,17308,99.9,0.2,97.7,100.0,98.04,55.11,100.0,4760.98
2021-08-27,17309,100.0,0.34,98.13,100.0,100.0,13.53,100.0,5168.98
2021-08-27,17313,100.0,0.0,98.97,99.97,98.08,3.4,100.0,2061.14
2021-08-27,17314,99.46,0.24,98.58,99.98,100.0,80.49,100.0,2384.57
2021-08-27,17318,99.72,0.39,96.55,99.99,97.67,89.13,100.0,3221.69
2021-08-27,17319,99.85,0.22,96.5,100.0,89.33,67.84,100.0,4561.12
2021-08-27,17320,,,,,,0.0,0.0,
2021-08-27,17321,99.84,0.16,96.9,100.0,100.0,21.31,100.0,2097.54
2021-08-27,17322,100.0,0.16,97.16,100.0,98.91,32.75,100.0,2009.69
2021-08-27,17323,100.0,0.0,99.42,99.99,100.0,4.74,100.0,2219.53
2021-08-27,17324,100.0,0.0,97.72,99.99,100.0,8.08,100.0,3118.68
2021-08-27,17325,100.0,1.43,98.45,100.0,100.0,2.79,100.0,3121.74
2021-08-27,17326,100.0,0.0,95.85,99.97,100.0,3.2,100.0,3030.2
2021-08-27,17327,100.0,0.0,98.15,100.0,100.0,0.32,100.0,2313.58
2021-08-27,17328,100.0,0.0,98.6,99.99,100.0,1.0,100.0,2014.02
2021-08-27,17330,98.09,0.32,98.62,100.0,100.0,11.66,100.0,7930.42
2021-08-27,17340,99.49,1.03,95.89,99.92,91.92,285.83,100.0,1798.53
2021-08-27,17341,100.0,0.37,99.13,100.0,100.0,29.35,100.0,3404.16
2021-08-27,17343,99.53,0.48,98.99,100.0,96.09,7.36,100.0,903.85
2021-08-27,17344,98.79,0.31,99.36,99.99,100.0,13.95,100.0,1289.55
2021-08-27,17345,99.8,0.2,99.72,100.0,99.93,28.56,100.0,1820.13
2021-08-27,17346,100.0,0.0,69.65,100.0,100.0,0.76,100.0,3858.71
2021-08-27,17347,99.65,5.96,97.71,99.83,99.32,418.3,100.0,777.24
2021-08-27,17349,99.81,0.82,97.61,99.97,98.2,171.19,100.0,754.2
2021-08-27,17351,99.92,0.15,99.19,100.0,99.9,133.98,100.0,1323.0
2021-08-27,17354,99.6,1.54,97.14,98.88,96.37,635.67,100.0,2093.16
2021-08-27,17359,99.69,2.52,97.76,99.82,98.87,425.65,99.97,797.74
2021-08-27,17900,99.37,1.04,98.35,99.88,93.12,308.14,100.0,652.11
2021-08-27,17902,100.0,0.67,96.18,99.98,97.66,31.41,100.0,833.4
2021-08-27,17903,99.52,1.9,95.93,100.0,93.29,193.36,100.0,1279.3
2021-08-27,17904,99.6,0.64,98.22,99.91,93.25,120.35,99.24,1843.21
2021-08-27,17905,99.72,0.28,98.81,100.0,100.0,9.51,100.0,1211.08
2021-08-27,17906,100.0,1.14,90.9,99.97,100.0,3.52,100.0,8719.7
2021-08-27,17907,99.53,1.34,96.66,99.99,95.6,151.28,100.0,1477.29
2021-08-27,17908,99.87,0.65,97.33,99.99,98.52,32.95,100.0,1514.01
2021-08-27,17909,100.0,0.0,98.36,99.99,98.09,13.75,100.0,2041.08
2021-08-27,17910,100.0,0.0,99.72,100.0,100.0,1.02,100.0,1292.64
2021-08-27,17911,100.0,0.39,94.63,99.99,98.44,19.94,100.0,3280.79
2021-08-27,17912,99.85,0.77,97.22,99.99,100.0,25.17,100.0,2227.99
2021-08-27,17913,100.0,0.0,96.82,99.96,100.0,0.27,100.0,2244.99
2021-08-27,17914,100.0,1.28,97.55,100.0,94.41,5.39,100.0,3160.31
2021-08-27,17915,99.62,0.83,98.01,99.99,92.52,260.09,100.0,3052.32
2021-08-27,17916,99.91,0.61,99.2,99.94,99.74,1380.7,100.0,941.98
2021-08-27,17917,100.0,0.0,98.95,100.0,92.59,0.6,100.0,8171.2
2021-08-27,17918,99.79,0.21,98.91,100.0,100.0,16.03,100.0,2516.31
2021-08-27,17920,100.0,0.0,99.86,100.0,100.0,2.98,100.0,5945.46
2021-08-27,17921,100.0,0.44,98.23,99.99,99.57,7.06,100.0,4826.4
2021-08-27,17923,99.14,4.22,95.37,99.97,99.21,337.26,99.96,1012.87
2021-08-27,17924,100.0,1.82,97.88,100.0,99.11,6.6,100.0,3164.73
2021-08-27,17925,99.43,0.0,96.88,99.99,98.02,11.17,100.0,1885.48
2021-08-27,17926,99.76,0.4,97.1,99.98,98.25,85.15,100.0,1291.05
2021-08-27,17927,99.6,0.0,98.71,99.99,98.51,17.98,100.0,1921.23
2021-08-27,17928,98.36,0.0,97.96,100.0,100.0,1.84,100.0,1266.08
2021-08-27,17929,100.0,0.0,99.02,100.0,100.0,0.79,100.0,2800.25
2021-08-27,17930,99.68,0.75,98.68,100.0,94.26,128.45,100.0,852.3
2021-08-27,17931,99.47,1.56,98.63,99.48,98.96,1102.41,100.0,745.86
2021-08-27,17933,99.68,0.43,96.53,100.0,98.57,124.42,100.0,3420.72
2021-08-27,17934,99.72,0.28,97.03,99.99,97.31,22.52,100.0,2083.17
2021-08-27,17935,100.0,3.31,97.85,99.99,94.65,50.03,100.0,1150.67
2021-08-27,17936,99.22,1.03,96.64,99.72,95.58,436.09,100.0,1363.14
2021-08-27,17937,99.3,1.23,97.51,97.61,97.62,714.6,100.0,1048.49
2021-08-27,17938,99.38,2.35,97.08,100.0,97.02,40.75,100.0,1788.73
2021-08-27,17939,100.0,0.0,98.34,100.0,100.0,2.83,100.0,1634.5
2021-08-27,17940,98.15,0.0,89.76,100.0,100.0,1.13,100.0,4109.49
2021-08-27,17941,100.0,0.36,94.62,99.99,97.48,18.22,100.0,2899.79
2021-08-27,17942,99.6,0.8,98.14,99.95,98.77,10.19,100.0,2444.28
2021-08-27,17943,100.0,0.87,96.99,99.99,100.0,20.74,100.0,3865.85
2021-08-27,17945,100.0,0.0,98.62,100.0,100.0,1.14,100.0,6883.25
2021-08-27,17946,100.0,0.0,98.61,100.0,100.0,0.24,100.0,2382.45
2021-08-27,17947,99.89,0.95,94.86,100.0,95.31,37.5,100.0,4259.02
2021-08-27,17951,99.87,1.61,98.31,99.38,99.73,441.52,100.0,930.59
2021-08-27,17952,98.89,1.12,98.5,100.0,100.0,3.68,100.0,1807.13
2021-08-27,17953,99.85,0.46,94.72,100.0,95.53,25.3,100.0,2119.85
2021-08-27,17999,99.43,1.81,98.06,99.55,99.05,689.0,100.0,836.36
2021-08-27,37180,99.74,1.55,97.43,99.99,90.49,18.37,100.0,1855.53
2021-08-27,37181,100.0,0.0,98.27,100.0,100.0,0.54,100.0,767.77
2021-08-27,37182,99.84,0.83,99.37,99.97,97.88,41.32,100.0,1155.06
2021-08-27,37183,100.0,1.11,99.41,100.0,98.79,14.01,100.0,1120.36
2021-08-27,37184,100.0,0.9,99.71,99.98,96.64,102.94,100.0,1170.52
2021-08-27,37450,,,,,,0.0,0.0,
2021-08-27,37452,99.86,0.36,99.75,100.0,92.94,239.05,100.0,917.27
2021-08-27,37874,99.68,1.21,99.65,99.93,97.25,151.73,100.0,2499.55
2021-08-27,37875,100.0,0.33,99.59,100.0,94.79,41.31,100.0,1936.66
2021-08-27,37876,99.87,1.39,99.33,99.96,95.31,200.13,100.0,1069.17
2021-08-27,39150,100.0,0.67,99.0,100.0,98.21,15.99,100.0,5116.74
2021-08-27,39473,100.0,0.0,99.94,100.0,100.0,8.15,100.0,1052.35
2021-08-27,39871,100.0,0.27,99.43,100.0,100.0,16.81,100.0,1209.97
2021-08-27,39872,100.0,2.35,98.55,99.97,100.0,3.08,100.0,1408.38
2021-08-27,39873,100.0,3.12,99.38,99.96,100.0,2.74,94.49,6256.19
2021-08-28,13103,99.79,0.42,96.57,100.0,97.08,59.78,100.0,1534.29
2021-08-28,13104,99.82,0.53,96.26,99.97,97.32,38.21,100.0,2473.68
2021-08-28,13105,99.6,0.4,96.43,99.99,99.82,44.33,100.0,2309.87
2021-08-28,13110,99.16,0.64,97.32,99.96,97.79,31.18,100.0,1691.35
2021-08-28,13111,100.0,3.85,95.83,99.86,100.0,1.56,100.0,4745.27
2021-08-28,13112,100.0,1.83,96.43,99.99,98.93,8.54,100.0,726.71
2021-08-28,13116,99.34,1.1,98.0,99.97,95.75,26.18,100.0,2049.25
2021-08-28,13117,100.0,1.02,97.47,99.98,98.21,12.59,100.0,1129.83
2021-08-28,13118,99.57,0.43,98.42,100.0,99.2,18.6,100.0,1634.79
2021-08-28,13120,100.0,0.34,97.24,99.96,99.49,21.36,100.0,1341.82
2021-08-28,13121,100.0,1.03,94.93,99.95,100.0,16.56,100.0,1774.59
2021-08-28,13122,100.0,0.19,99.16,99.94,99.55,26.16,100.0,1273.36
2021-08-28,13123,100.0,0.0,99.49,99.97,99.77,22.37,100.0,1667.43
2021-08-28,13130,99.54,2.06,94.8,99.99,97.92,24.25,100.0,13736.69
2021-08-28,13133,100.0,0.0,97.3,99.97,98.31,12.12,100.0,3090.19
2021-08-28,13134,100.0,0.6,97.25,99.9,98.55,15.67,100.0,1114.41
2021-08-28,13135,100.0,0.0,99.01,100.0,100.0,3.11,100.0,555.06
2021-08-28,13136,99.67,1.0,97.11,99.99,97.33,60.79,100.0,1106.11
2021-08-28,13137,98.91,1.1,97.38,99.98,98.61,9.9,100.0,955.88
2021-08-28,13138,99.5,2.0,96.45,99.96,93.3,11.64,100.0,1627.31
2021-08-28,13139,100.0,1.43,93.67,99.98,97.98,30.31,100.0,1525.97
2021-08-28,13140,100.0,6.15,92.61,99.99,100.0,5.07,100.0,3169.96
2021-08-28,13142,98.22,0.0,95.55,99.99,87.33,11.91,100.0,3501.19
2021-08-28,13143,100.0,1.5,97.77,100.0,96.9,18.41,100.0,1837.16
2021-08-28,13144,100.0,0.0,98.94,99.94,100.0,1.43,100.0,1372.15
2021-08-28,13145,100.0,0.83,98.23,99.99,99.06,16.45,100.0,1377.81
2021-08-28,13158,100.0,0.0,99.59,99.96,99.48,7.53,100.0,1028.28
2021-08-28,13159,100.0,0.59,97.61,99.98,98.88,63.27,100.0,1455.14
2021-08-28,13162,100.0,0.34,96.08,99.99,97.83,49.19,100.0,2199.31
2021-08-28,13163,99.42,1.27,96.97,100.0,98.99,54.64,100.0,2736.54
2021-08-28,13164,99.87,1.71,97.48,100.0,97.42,71.02,100.0,1858.33
2021-08-28,13165,99.86,0.68,97.17,99.98,98.24,54.94,100.0,3024.53
2021-08-28,13167,99.91,0.09,98.48,99.99,99.32,74.55,100.0,1737.62
2021-08-28,13168,99.89,0.65,96.09,100.0,98.99,52.97,100.0,1650.57
2021-08-28,13169,100.0,0.19,98.57,100.0,99.74,84.94,100.0,1083.54
2021-08-28,13170,99.83,0.17,97.84,99.99,97.2,39.97,100.0,1607.57
2021-08-28,13173,99.28,0.55,97.69,99.98,97.08,34.88,100.0,1103.41
2021-08-28,13177,100.0,0.0,97.97,99.94,99.35,11.33,100.0,1496.37
2021-08-28,13178,99.25,0.75,97.79,99.97,90.65,26.68,100.0,1093.59
2021-08-28,13179,100.0,0.61,96.17,99.98,98.14,28.45,100.0,1830.56
2021-08-28,13187,100.0,0.31,99.13,99.99,100.0,26.91,100.0,1349.58
2021-08-28,13188,99.41,1.29,97.91,99.97,93.6,78.85,100.0,3407.73
2021-08-28,13189,99.83,0.34,97.54,99.97,98.69,28.48,100.0,750.55
2021-08-28,13191,99.65,0.52,98.84,99.97,97.86,51.4,100.0,918.26
2021-08-28,13194,98.9,6.67,96.43,99.92,91.43,2.5,100.0,1226.66
2021-08-28,13196,100.0,3.45,99.54,100.0,59.38,1.09,100.0,552.69
2021-08-28,13404,100.0,0.0,99.19,99.97,99.17,26.14,100.0,1077.09
2021-08-28,13405,99.71,0.36,97.97,99.99,99.74,118.98,100.0,1609.02
2021-08-28,13407,100.0,0.0,98.26,99.92,96.92,7.02,100.0,2301.31
2021-08-28,13413,98.26,1.77,98.15,99.08,98.49,168.95,100.0,1401.7
2021-08-28,13420,100.0,0.3,98.57,99.94,99.13,19.1,100.0,1461.38
2021-08-28,13425,100.0,0.76,98.32,99.98,99.67,32.39,100.0,2581.37
2021-08-28,13426,99.68,0.63,98.37,99.98,99.85,21.3,100.0,2113.77
2021-08-28,13428,100.0,0.33,98.08,99.96,98.71,18.48,100.0,1619.07
2021-08-28,13437,99.74,1.3,98.22,99.97,99.51,25.54,100.0,1911.13
2021-08-28,13438,99.79,0.21,97.97,99.98,99.84,54.01,100.0,2132.83
2021-08-28,13440,100.0,0.0,99.97,100.0,100.0,1.3,100.0,550.33
2021-08-28,13442,100.0,0.5,99.34,99.98,100.0,16.72,100.0,885.43
2021-08-28,13444,99.46,0.54,98.61,100.0,99.41,33.51,100.0,1167.72
2021-08-28,13446,99.82,0.91,98.6,99.99,98.78,20.4,100.0,1666.93
2021-08-28,13448,100.0,0.77,96.37,99.98,99.65,14.9,100.0,621.07
2021-08-28,13449,99.9,0.49,99.37,99.99,99.04,52.62,100.0,1282.6
2021-08-28,13456,100.0,0.0,98.56,99.94,93.4,19.5,100.0,908.09
2021-08-28,13457,100.0,0.0,98.51,99.99,98.38,13.98,100.0,973.47
2021-08-28,13459,99.82,0.44,98.35,100.0,97.38,127.24,100.0,2451.88
2021-08-28,13460,100.0,0.3,98.53,99.98,99.42,39.94,100.0,1247.23
2021-08-28,13462,100.0,0.22,97.31,99.98,98.98,30.72,100.0,1112.08
2021-08-28,13463,100.0,0.0,98.72,99.98,100.0,2.61,100.0,2789.48
2021-08-28,13464,100.0,0.58,96.13,99.99,95.49,22.18,100.0,1684.91
2021-08-28,13465,100.0,0.65,99.24,100.0,60.0,12.29,100.0,720.94
2021-08-28,13467,100.0,0.7,98.3,100.0,97.49,112.47,100.0,2053.66
2021-08-28,13470,99.72,0.56,97.05,99.95,97.84,20.64,100.0,1342.04
2021-08-28,13471,99.35,0.87,97.79,99.97,99.18,35.01,100.0,1441.68
2021-08-28,13472,100.0,1.2,96.36,100.0,98.25,47.94,100.0,1046.46
2021-08-28,13474,99.89,1.03,98.61,99.99,98.68,35.19,100.0,886.59
2021-08-28,13475,100.0,0.0,98.94,100.0,99.37,58.51,100.0,926.03
2021-08-28,13477,100.0,0.5,99.01,100.0,96.31,47.3,100.0,1039.86
2021-08-28,13800,99.85,0.73,97.52,100.0,98.72,55.14,100.0,2694.72
2021-08-28,13801,100.0,0.2,98.67,100.0,99.48,152.37,100.0,1091.14
2021-08-28,13802,100.0,0.58,98.02,99.99,99.35,38.13,100.0,1374.45
2021-08-28,13803,99.92,0.25,98.23,99.99,98.19,87.84,100.0,2532.64
2021-08-28,13804,99.71,0.14,98.39,100.0,99.25,103.51,100.0,2232.29
2021-08-28,13806,99.82,0.36,98.26,99.99,99.19,33.08,100.0,1024.59
2021-08-28,13807,100.0,0.36,98.59,99.99,98.56,47.83,100.0,2328.94
2021-08-28,13808,100.0,0.62,98.25,99.99,99.75,55.34,100.0,1936.55
2021-08-28,13809,99.78,0.55,98.46,99.99,98.85,75.99,100.0,1934.64
2021-08-28,13810,99.65,0.28,98.6,100.0,90.71,81.92,100.0,1935.99
2021-08-28,13811,99.79,1.05,98.44,99.99,97.83,27.2,100.0,1106.32
2021-08-28,13812,100.0,0.64,97.26,100.0,94.78,52.36,100.0,1698.78
2021-08-28,13813,99.69,0.77,96.64,99.99,96.02,38.62,100.0,1940.98
2021-08-28,13814,99.63,0.56,97.28,99.99,88.52,35.43,100.0,1777.38
2021-08-28,13815,99.89,0.23,98.81,100.0,92.95,53.32,100.0,1073.7
2021-08-28,13816,99.8,0.39,97.74,99.99,98.01,21.34,100.0,1584.1
2021-08-28,13817,100.0,2.21,95.93,99.99,99.16,26.13,100.0,3281.2
2021-08-28,13818,99.84,0.49,99.08,100.0,97.34,88.06,100.0,1195.97
2021-08-28,13819,100.0,0.38,99.31,100.0,98.89,28.38,100.0,633.14
2021-08-28,13820,99.86,0.42,98.0,100.0,98.9,53.42,100.0,1690.58
2021-08-28,13821,100.0,0.57,98.81,100.0,98.66,98.45,100.0,943.71
2021-08-28,13822,100.0,0.79,96.08,100.0,98.79,3.9,100.0,741.89
2021-08-28,13823,99.92,0.9,97.59,100.0,96.85,79.64,100.0,977.48
2021-08-28,13824,99.71,0.46,97.46,100.0,98.15,117.38,100.0,1210.16
2021-08-28,13825,99.81,0.65,97.07,100.0,86.72,88.9,100.0,1245.3
2021-08-28,13826,99.69,0.94,97.07,99.99,99.12,31.71,100.0,1322.49
2021-08-28,13827,99.45,1.78,95.53,99.98,97.92,46.19,100.0,1302.13
2021-08-28,13829,100.0,0.34,98.3,99.99,97.95,80.19,100.0,2575.73
2021-08-28,13830,99.91,0.34,97.95,99.99,98.2,77.42,100.0,2556.63
2021-08-28,13831,100.0,0.0,98.86,99.97,99.7,54.98,100.0,1240.37
2021-08-28,13833,100.0,0.26,98.61,99.98,99.34,47.18,100.0,3450.07
2021-08-28,13834,99.43,1.44,97.22,99.97,98.63,23.23,100.0,2884.78
2021-08-28,13835,100.0,1.25,95.28,100.0,81.19,3.29,100.0,2198.24
2021-08-28,13836,99.62,0.58,97.6,99.99,99.34,52.05,100.0,1395.72
2021-08-28,13837,99.86,0.58,96.79,99.99,97.83,37.26,100.0,966.86
2021-08-28,13838,99.88,0.25,97.37,99.99,96.54,54.59,100.0,3456.61
2021-08-28,13840,99.6,0.47,98.4,100.0,97.11,145.69,100.0,1744.42
2021-08-28,13841,100.0,0.56,97.23,99.99,99.92,32.05,100.0,2879.08
2021-08-28,13842,99.75,0.74,96.38,100.0,98.96,25.51,100.0,1236.42
2021-08-28,13843,100.0,0.8,97.4,99.98,95.07,69.71,100.0,1686.53
2021-08-28,13844,99.82,0.18,98.0,99.99,99.45,77.87,100.0,4188.11
2021-08-28,13846,100.0,1.2,99.46,99.95,100.0,20.72,100.0,1044.78
2021-08-28,13847,100.0,1.17,98.96,99.97,99.61,31.96,100.0,1632.62
2021-08-28,13848,99.52,0.24,99.06,100.0,99.59,24.26,100.0,1407.46
2021-08-28,13849,99.85,0.74,98.53,99.99,99.31,28.61,100.0,4341.54
2021-08-28,13850,100.0,0.75,98.98,99.95,99.67,27.38,100.0,1879.66
2021-08-28,13851,100.0,0.63,99.7,99.96,100.0,37.31,100.0,1114.63
2021-08-28,13852,99.84,0.32,99.1,99.98,99.58,36.51,100.0,2256.93
2021-08-28,13853,99.91,0.09,98.79,99.96,99.58,56.47,100.0,1590.25
2021-08-28,13856,100.0,0.89,95.51,99.98,99.34,17.08,100.0,1096.39
2021-08-28,13858,100.0,0.0,98.11,99.99,98.76,30.12,100.0,2068.53
2021-08-28,13859,100.0,0.56,97.4,99.98,99.69,32.98,100.0,2300.51
2021-08-28,13860,99.85,0.15,98.21,99.99,98.57,48.54,100.0,3152.58
2021-08-28,13861,99.42,0.58,97.05,99.99,99.3,24.09,100.0,4262.5
2021-08-28,13862,100.0,0.13,98.51,100.0,99.13,74.5,100.0,957.29
2021-08-28,13863,100.0,0.0,98.92,99.99,79.55,46.07,100.0,2882.39
2021-08-28,13864,100.0,0.29,98.88,99.97,98.63,17.51,100.0,1019.17
2021-08-28,13865,99.67,0.22,96.25,100.0,95.5,56.07,100.0,1711.6
2021-08-28,13866,100.0,0.5,99.33,100.0,100.0,21.58,100.0,854.53
2021-08-28,13867,100.0,0.26,98.66,99.99,100.0,18.37,100.0,2609.35
